"x","y","z","top","DateTime","segment"
0.542326491490483,1.09467192738233,3.77746545416506,4272.08745314935,2017-12-07 01:11:20,12
0.739277335009342,1.06891761252985,3.86182314609104,4273.08744910324,2017-12-07 01:11:21,12
0.940060432594755,1.04315457626143,3.94618029398469,4274.08743090023,2017-12-07 01:11:22,12
1.13211939779667,1.01730079457437,4.03053538357613,4275.08739923515,2017-12-07 01:11:23,12
1.32012370964358,0.991398296948328,4.11488881786321,4276.08735426832,2017-12-07 01:11:24,12
1.50335919065578,0.965474139362696,4.1992459569088,4277.08729598302,2017-12-07 01:11:25,12
1.71397897870649,0.940859779125172,4.28358790407663,4278.08722434119,2017-12-07 01:11:26,12
1.9274401668403,0.916279636309024,4.36792896694215,4279.08714330774,2017-12-07 01:11:27,12
2.14044321411446,0.89154030077109,4.45226921314112,4280.08705716366,2017-12-07 01:11:28,12
2.34747722134554,0.866662701772922,4.5366099175291,4281.08696976861,2017-12-07 01:11:29,12
2.55073437663678,0.84178105065589,4.62094946139208,4282.08688441411,2017-12-07 01:11:30,12
2.67109494575812,0.817084160018143,4.70534000543332,4283.08680432954,2017-12-07 01:11:31,12
2.8197835739492,0.793028060372169,4.78972953522,4284.086728487,2017-12-07 01:11:32,12
2.98627821235297,0.768384516464356,4.87411605200971,4285.08665902091,2017-12-07 01:11:33,12
3.12959817906907,0.743013583334146,4.95851607931501,4286.08659614024,2017-12-07 01:11:34,12
3.2765543195358,0.717632247904963,5.042913529942,4287.08653798343,2017-12-07 01:11:35,12
3.42285590460589,0.69228482176587,5.1273092858219,4288.08648293741,2017-12-07 01:11:36,12
3.56797011282403,0.666876498888599,5.21170303920607,4289.08642957698,2017-12-07 01:11:37,12
3.69685484329018,0.641558083060008,5.29610365834826,4290.08637651971,2017-12-07 01:11:38,12
3.8310566248983,0.616249612111962,5.38050214398452,4291.08632226182,2017-12-07 01:11:39,12
3.96346638988074,0.590984719655191,5.46489914818816,4292.08626551888,2017-12-07 01:11:40,12
4.09890285802167,0.565947216033504,5.54928904113512,4293.08620509724,2017-12-07 01:11:41,12
4.22772379227524,0.540888195527738,5.63368020810115,4294.08614061486,2017-12-07 01:11:42,12
4.35244305392041,0.515818730039905,5.71807427408582,4295.08607157859,2017-12-07 01:11:43,12
4.48000849852456,0.490827935210141,5.80246777575606,4296.08599731146,2017-12-07 01:11:44,12
4.60638799796949,0.466013580410649,5.88686431261903,4297.08591746216,2017-12-07 01:11:45,12
4.7331894814205,0.441139797826551,5.97126059952676,4298.08583217096,2017-12-07 01:11:46,12
4.86351995664043,0.416540699596586,6.05564656840307,4299.08574138667,2017-12-07 01:11:47,12
4.9927533575855,0.391963839420884,6.14003248827785,4300.08564602373,2017-12-07 01:11:48,12
5.11961844680576,0.367347027863704,6.22442332206682,4301.08554706205,2017-12-07 01:11:49,12
5.2392076234756,0.342803918938013,6.30881688342654,4302.08544526439,2017-12-07 01:11:50,12
5.36157326911881,0.318206428937555,6.39321069968352,4303.085341508,2017-12-07 01:11:51,12
5.48139317575581,0.293514208932712,6.47761177896576,4304.08523650447,2017-12-07 01:11:52,12
5.59824795657375,0.268765753892588,6.56201842427356,4305.08513053393,2017-12-07 01:11:53,12
5.71870269612488,0.244040780929496,6.6464167047346,4306.08502353757,2017-12-07 01:11:54,12
5.83890341227081,0.219338366448186,6.73081920317748,4307.08491574875,2017-12-07 01:11:55,12
5.96167538692289,0.194644382543875,6.81521951901991,4308.08480738069,2017-12-07 01:11:56,12
6.08727004223108,0.169892870278049,6.89961774264448,4309.08469873644,2017-12-07 01:11:57,12
6.22039945843604,0.145082086401648,6.98401376877639,4310.08459002393,2017-12-07 01:11:58,12
6.35777442735103,0.120199582169315,7.06840818410572,4311.08448137002,2017-12-07 01:11:59,12
3.5438218879494,-6.66481555995423,10.3213139597323,4312.08051538808,2017-12-07 01:12:00,13
3.60960118177726,-6.5218454340168,10.2600370239582,4313.0805182158,2017-12-07 01:12:01,13
3.66000869217469,-6.41767828981924,10.2044753930025,4314.08052103697,2017-12-07 01:12:02,13
3.67544224006217,-6.34894652628963,10.1547453461554,4315.08052382925,2017-12-07 01:12:03,13
3.66922307193692,-6.31163674549218,10.1094776432161,4316.08052655533,2017-12-07 01:12:04,13
3.63642369353639,-6.32005147130527,10.070932190813,4317.08052916514,2017-12-07 01:12:05,13
3.71138257447682,-6.19513924861764,10.0175232078771,4318.0805315896,2017-12-07 01:12:06,13
3.77362720822377,-6.08291224047818,9.96634921651883,4319.08053381032,2017-12-07 01:12:07,13
3.7954033965477,-5.98951436902185,9.91891377992245,4320.08053580315,2017-12-07 01:12:08,13
4.08354395256968,-5.84587333026726,9.84062204593432,4321.08053753485,2017-12-07 01:12:09,13
4.37241428996689,-5.71925943674802,9.76402461319729,4322.08053900886,2017-12-07 01:12:10,13
4.72644649459247,-5.49359156700966,9.67501132020965,4323.08054022163,2017-12-07 01:12:11,13
5.05863843097373,-5.28092497606191,9.58856288723445,4324.0805412093,2017-12-07 01:12:12,13
5.40316269103126,-5.07448781038163,9.50360554246983,4325.08054200179,2017-12-07 01:12:13,13
5.77723029302837,-4.86434203462422,9.41581979329049,4326.08054262614,2017-12-07 01:12:14,13
6.14721143659892,-4.67329460249483,9.33013714338152,4327.08054311228,2017-12-07 01:12:15,13
6.48370516625805,-4.48789515102129,9.24462829931331,4328.08054348282,2017-12-07 01:12:16,13
6.75067528031957,-4.26821434460863,9.15282137602829,4329.08054375894,2017-12-07 01:12:17,13
6.97369046038448,-4.11752061487691,9.09257542688444,4330.08054397759,2017-12-07 01:12:18,13
7.20911169587873,-3.96522871836222,9.03178300925656,4331.08054413564,2017-12-07 01:12:19,13
7.40809149684899,-3.79806440145975,8.96846870045596,4332.0805442308,2017-12-07 01:12:20,13
7.60296301578325,-3.6367771196409,8.90522635397915,4333.08054426776,2017-12-07 01:12:21,13
7.81641876822562,-3.46658775337389,8.83999915843241,4334.08054424968,2017-12-07 01:12:22,13
8.04642994379753,-3.2921427956253,8.77108845538593,4335.08054418451,2017-12-07 01:12:23,13
8.29422042899339,-3.09975445154364,8.69804485491573,4336.08054408428,2017-12-07 01:12:24,13
8.52420190835669,-2.90007294283394,8.62184828438679,4337.08054396997,2017-12-07 01:12:25,13
8.76757635775009,-2.68994053673221,8.54050882727675,4338.08054386715,2017-12-07 01:12:26,13
9.00443571294334,-2.46000567867615,8.45464717793072,4339.0805438083,2017-12-07 01:12:27,13
9.25761204579547,-2.23381074145061,8.3695197771671,4340.08054383608,2017-12-07 01:12:28,13
9.50967411173588,-2.01055260206529,8.28456824604069,4341.08054399109,2017-12-07 01:12:29,13
9.81365018946222,-1.7246967369907,8.18948855438023,4342.08054431299,2017-12-07 01:12:30,13
10.157191290251,-1.42039801191931,8.09110325088188,4343.0805448684,2017-12-07 01:12:31,13
10.2418205384716,-1.22415711924036,8.00798756331993,4344.08054573233,2017-12-07 01:12:32,13
10.3204465462436,-1.02105427945417,7.92399495355539,4345.08054693447,2017-12-07 01:12:33,13
10.4198703802868,-0.79525033763904,7.83541645635615,4346.08054850723,2017-12-07 01:12:34,13
10.4738788956417,-0.712845541382179,7.79529625060885,4347.08055049431,2017-12-07 01:12:35,13
10.5467299558616,-0.60782893393012,7.75295293925533,4348.0805528501,2017-12-07 01:12:36,13
10.6695277162361,-0.487583504580799,7.70887811464473,4349.08055553846,2017-12-07 01:12:37,13
10.8402143194608,-0.348160145333355,7.66321883783276,4350.08055852896,2017-12-07 01:12:38,13
10.6218308694705,-0.36661846872738,7.64083572486006,4351.0805617979,2017-12-07 01:12:39,13
10.4196778979935,-0.364751048583898,7.61579990621214,4352.08056525599,2017-12-07 01:12:40,13
10.2464896830402,-0.351002543902297,7.58980728965023,4353.08056882306,2017-12-07 01:12:41,13
10.0691141655696,-0.306742359158709,7.55914320174188,4354.08057242338,2017-12-07 01:12:42,13
9.91923441089404,-0.227356540040174,7.52509854533005,4355.0805759947,2017-12-07 01:12:43,13
9.6875999464834,0.00888533130563808,7.47278857309994,4356.08057948739,2017-12-07 01:12:44,13
9.48634381863714,0.232932054459296,7.42086060340349,4357.08058291285,2017-12-07 01:12:45,13
9.31938578627253,0.453729326007302,7.36951289204713,4358.08058627824,2017-12-07 01:12:46,13
9.15136031694149,0.6749678869693,7.31394861284218,4359.08058958846,2017-12-07 01:12:47,13
8.98985009357669,0.884829598020401,7.25773795854334,4360.08059285308,2017-12-07 01:12:48,13
8.85488282740914,1.07514049666294,7.20158642288362,4361.08059607886,2017-12-07 01:12:49,13
8.72238244549128,1.26632985223419,7.14185903771049,4362.08059926595,2017-12-07 01:12:50,13
8.59604782132854,1.44976512621552,7.07934415365562,4363.08060241912,2017-12-07 01:12:51,13
8.51636419124853,1.61790164100605,7.01626661127638,4364.08060554476,2017-12-07 01:12:52,13
8.42096452709148,1.76200848958541,6.94874315830377,4365.08060864506,2017-12-07 01:12:53,13
8.2695645234545,1.90128246895302,6.88186464525693,4366.08061172221,2017-12-07 01:12:54,13
8.06951477436507,2.05176259432135,6.81338624559161,4367.08061477724,2017-12-07 01:12:55,13
7.90843489864058,2.19632608983965,6.7469675497903,4368.08061781845,2017-12-07 01:12:56,13
7.7932067504287,2.33339744362641,6.6827165500372,4369.08062084869,2017-12-07 01:12:57,13
7.7978138648338,2.48544723405033,6.617846029202,4370.08062386532,2017-12-07 01:12:58,13
7.81798151004547,2.64080064981327,6.54835639718147,4371.08062687148,2017-12-07 01:12:59,13
5.74415206483307,2.08244940894212,4.19565871547757,4372.08012410914,2017-12-07 01:13:00,14
5.7666356917285,2.06575113679044,4.21668339311204,4373.08006218843,2017-12-07 01:13:01,14
5.78725627567025,2.05022281390928,4.23747439356428,4374.080000282,2017-12-07 01:13:02,14
5.80721507200261,2.0368121423454,4.25797127554344,4375.07993841054,2017-12-07 01:13:03,14
5.82910962891902,2.02351345428274,4.27706859265201,4376.07987660362,2017-12-07 01:13:04,14
5.81005646127596,2.02021312846666,4.30694777155369,4377.07981490516,2017-12-07 01:13:05,14
5.78989003599889,2.00171660120049,4.33806557163769,4378.07975329687,2017-12-07 01:13:06,14
5.77122919840454,1.98847061377377,4.36814117812858,4379.07969173387,2017-12-07 01:13:07,14
5.75681376523502,1.97717685836297,4.39763437750224,4380.07963018821,2017-12-07 01:13:08,14
5.74424107518868,1.96671842477222,4.42631575444668,4381.07956864406,2017-12-07 01:13:09,14
5.7330680913271,1.95516202236567,4.45432519485383,4382.07950709216,2017-12-07 01:13:10,14
5.72387966418998,1.94461165461408,4.48114366471336,4383.07944552602,2017-12-07 01:13:11,14
5.72013828301355,1.93441779529178,4.50744234600898,4384.07938394921,2017-12-07 01:13:12,14
5.6987541374481,1.94007241657844,4.5439650177259,4385.0793223734,2017-12-07 01:13:13,14
5.67961300829675,1.94609009395708,4.57926689116484,4386.07926076575,2017-12-07 01:13:14,14
5.66816563106835,1.94944167743421,4.61184206914812,4387.07919910156,2017-12-07 01:13:15,14
5.65677235670173,1.95521165234807,4.6444909581172,4388.07913737225,2017-12-07 01:13:16,14
5.65067542327542,1.96203262806245,4.67565331616736,4389.07907557203,2017-12-07 01:13:17,14
5.64726763060126,1.96846998258393,4.70610164070754,4390.07901370752,2017-12-07 01:13:18,14
5.64895685704522,1.97914258135782,4.73562745849999,4391.07895178676,2017-12-07 01:13:19,14
5.65557785613404,1.99169347386886,4.76413279926541,4392.07888983259,2017-12-07 01:13:20,14
5.65285583244206,1.96900380556775,4.79437941525677,4393.0788278791,2017-12-07 01:13:21,14
5.65549416440218,1.9471403431155,4.82387850110364,4394.07876586305,2017-12-07 01:13:22,14
5.66414184778692,1.92518936248937,4.85254811556213,4395.07870372832,2017-12-07 01:13:23,14
5.67630252791175,1.90069801576846,4.87999394581543,4396.07864142589,2017-12-07 01:13:24,14
5.69270924943599,1.8753645832963,4.906898555344,4397.07857890729,2017-12-07 01:13:25,14
5.71239854245278,1.84891072138856,4.93385232448061,4398.07851612578,2017-12-07 01:13:26,14
5.73742323485187,1.82249089441307,4.95968933739753,4399.07845303354,2017-12-07 01:13:27,14
5.76414112846637,1.79833551084064,4.98516841702095,4400.07838958893,2017-12-07 01:13:28,14
5.79046447923234,1.77542340887053,5.00950319221883,4401.07832575931,2017-12-07 01:13:29,14
5.81768046255185,1.75378311709267,5.03338285981595,4402.07826152342,2017-12-07 01:13:30,14
5.85033296517922,1.72758185505157,5.05714095058723,4403.07819686635,2017-12-07 01:13:31,14
5.88562259975595,1.70098882252337,5.0799918067004,4404.07813177093,2017-12-07 01:13:32,14
5.92134539833533,1.67615758376995,5.10301313704051,4405.0780662232,2017-12-07 01:13:33,14
5.9657576872785,1.64407928442814,5.11936577945032,4406.07800021048,2017-12-07 01:13:34,14
6.01047322601603,1.6122662410168,5.13620135773617,4407.07793373414,2017-12-07 01:13:35,14
6.06052388538965,1.5819390285948,5.15350024808891,4408.07786679386,2017-12-07 01:13:36,14
6.11059315841225,1.55242708238079,5.17005915041638,4409.07779939327,2017-12-07 01:13:37,14
6.16125544464995,1.5225364646195,5.18695409954181,4410.07773154073,2017-12-07 01:13:38,14
6.2161617499199,1.49222189857293,5.20014839093236,4411.07766324184,2017-12-07 01:13:39,14
6.27812482589996,1.45842550271346,5.20530337816444,4412.07759451554,2017-12-07 01:13:40,14
6.34108270179442,1.42410304166871,5.21075804297396,4413.07752540787,2017-12-07 01:13:41,14
6.4029364375769,1.3886064299904,5.21804924109192,4414.07745596191,2017-12-07 01:13:42,14
6.46176119048619,1.35620264338111,5.22555883364243,4415.07738621042,2017-12-07 01:13:43,14
6.5153136388965,1.32409041962201,5.23448391042033,4416.07731619172,2017-12-07 01:13:44,14
6.5679222517743,1.29206943108251,5.24462971145227,4417.07724593847,2017-12-07 01:13:45,14
6.62002853987646,1.26064788967104,5.25617920639542,4418.07717547836,2017-12-07 01:13:46,14
6.67006628710266,1.22806578718879,5.26871765683501,4419.07710483505,2017-12-07 01:13:47,14
6.7183632560985,1.19452093083705,5.28242254180304,4420.07703402603,2017-12-07 01:13:48,14
6.76481086014333,1.17708040583478,5.29441857932672,4421.07696306203,2017-12-07 01:13:49,14
6.80978390901301,1.15917605365806,5.30724935159938,4422.07689198478,2017-12-07 01:13:50,14
6.8516835586685,1.14042898897596,5.32007197449142,4423.07682083086,2017-12-07 01:13:51,14
6.89289901011081,1.11971532050616,5.33371221092029,4424.07674963414,2017-12-07 01:13:52,14
6.93132085276649,1.09899939261683,5.34921092547629,4425.07667841956,2017-12-07 01:13:53,14
6.96594672173517,1.07690836782561,5.3665968407274,4426.07660720534,2017-12-07 01:13:54,14
6.99894357939991,1.05612611163747,5.38483312763546,4427.07653600029,2017-12-07 01:13:55,14
7.03213583018889,1.03557953541172,5.40455988126667,4428.07646481411,2017-12-07 01:13:56,14
7.06209194079442,1.01362157458087,5.42575128525101,4429.07639365208,2017-12-07 01:13:57,14
7.08782067521113,0.988798480151092,5.44823785705755,4430.07632251046,2017-12-07 01:13:58,14
7.11312467746407,0.968655161320449,5.470530419036,4431.07625137459,2017-12-07 01:13:59,14
10.1473720672213,0.109880442359359,7.272003853255,4432.0747471952,2017-12-07 01:14:00,15
10.1279938864798,0.143198353397911,7.22578454789053,4433.07469420065,2017-12-07 01:14:01,15
10.0926270706792,0.17106077840728,7.18068688602877,4434.07464120813,2017-12-07 01:14:02,15
10.0540685232455,0.206855461836808,7.12938967374267,4435.07458821927,2017-12-07 01:14:03,15
10.0563154779205,0.292421414177171,7.07093765339556,4436.07453524248,2017-12-07 01:14:04,15
10.1216895514842,0.170911770466541,7.02788171106819,4437.07448230129,2017-12-07 01:14:05,15
10.1852464775677,0.0508342075574296,6.98454439598271,4438.07442937105,2017-12-07 01:14:06,15
10.2564925268106,-0.075319918731287,6.94190354524078,4439.07437642823,2017-12-07 01:14:07,15
10.3108216248573,-0.0307034965586467,6.88596274106849,4440.07432344788,2017-12-07 01:14:08,15
10.2398304578762,0.143087984460795,6.82188889393658,4441.07427044402,2017-12-07 01:14:09,15
10.2378001517396,0.20994491289552,6.76937516240952,4442.07421746734,2017-12-07 01:14:10,15
10.2801773930234,0.268615006729552,6.72106843960869,4443.07416453843,2017-12-07 01:14:11,15
10.2929313807423,0.34507798817559,6.67329043780445,4444.07411167049,2017-12-07 01:14:12,15
10.3040473085951,0.45179897280002,6.62431655348106,4445.07405888167,2017-12-07 01:14:13,15
10.3629876523418,0.545587276174508,6.57761540051783,4446.0740061981,2017-12-07 01:14:14,15
10.421623512409,0.635077665483689,6.53202986297576,4447.07395363867,2017-12-07 01:14:15,15
10.463274701755,0.728061574582577,6.48367194976944,4448.07390122022,2017-12-07 01:14:16,15
10.5267691381543,0.775756669540075,6.42719456150153,4449.07384896491,2017-12-07 01:14:17,15
10.5657857537454,0.906703199249542,6.36060996736928,4450.07379689405,2017-12-07 01:14:18,15
10.6217573228321,1.02215305125561,6.29209439449948,4451.0737450513,2017-12-07 01:14:19,15
10.6257385987996,1.15468115786746,6.21645809337369,4452.07369347791,2017-12-07 01:14:20,15
10.7376333433528,0.946275519399869,6.25086150676164,4453.07364223059,2017-12-07 01:14:21,15
10.7171628872595,1.07868822415527,6.25609275298671,4454.0735911555,2017-12-07 01:14:22,15
10.6930426771513,1.19572255822449,6.25613997670499,4455.07354018846,2017-12-07 01:14:23,15
10.6669816975677,1.3015905489694,6.25110798269727,4456.07348926848,2017-12-07 01:14:24,15
10.6382162045181,1.34800540167197,6.24291871098851,4457.073438338,2017-12-07 01:14:25,15
10.6184848473215,1.34657211337974,6.2336452717121,4458.07338733388,2017-12-07 01:14:26,15
10.5600362564097,1.32277301561689,6.21996212799107,4459.07333618621,2017-12-07 01:14:27,15
10.4766198203018,1.34685418743814,6.19616115169975,4460.07328482686,2017-12-07 01:14:28,15
10.3632682159153,1.37692864124661,6.1666454938721,4461.07323320766,2017-12-07 01:14:29,15
10.3749313792643,1.48170574560377,6.12770194209814,4462.07318128845,2017-12-07 01:14:30,15
10.3648337454738,1.59332720654253,6.08316449182963,4463.07312905571,2017-12-07 01:14:31,15
10.3491478298296,1.71711058414238,6.03233810852026,4464.07307650398,2017-12-07 01:14:32,15
10.3763329801342,1.82433429134334,5.985325372825,4465.07302364081,2017-12-07 01:14:33,15
10.3092606328121,2.05510239203856,5.92427168095913,4466.07297046563,2017-12-07 01:14:34,15
10.2728384966109,2.07719841139304,5.8751201772073,4467.0729170224,2017-12-07 01:14:35,15
10.2075675938353,2.09324675534476,5.82408838224872,4468.07286330958,2017-12-07 01:14:36,15
10.1531989597863,2.10942811406573,5.77311308620978,4469.07280932969,2017-12-07 01:14:37,15
10.0550933345066,2.12345178584091,5.71906287366153,4470.07275508409,2017-12-07 01:14:38,15
9.92718972945693,2.11876382317621,5.65913685234387,4471.07270058213,2017-12-07 01:14:39,15
9.81721915801131,2.10418303728419,5.60065317479857,4472.07264584027,2017-12-07 01:14:40,15
9.80421158309282,2.06522410551839,5.54253594853456,4473.07259087013,2017-12-07 01:14:41,15
9.79672765021609,2.02975460187335,5.48453166313711,4474.07253568499,2017-12-07 01:14:42,15
9.72680315998087,2.03538903564078,5.4255385030156,4475.07248029786,2017-12-07 01:14:43,15
9.70029533907988,2.06778903708737,5.36725932914507,4476.07242473288,2017-12-07 01:14:44,15
