"x","y","z","top","DateTime","segment","H1.detections","H2.detections","H3.detections","H4.detections"
9.72442539274991,11.4728965439891,5.97656276105981,3592.14393170991,2017-12-07 01:00:00,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.74438000878178,11.4865378629339,5.75233164416193,3593.14385863862,2017-12-07 01:00:01,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.88756959553252,11.4994653702656,5.62625630167736,3594.1437855988,2017-12-07 01:00:02,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.51572317958357,11.5633615177492,5.67308667420992,3595.14371260724,2017-12-07 01:00:03,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.52808397066111,11.7244366227001,5.80032479888908,3596.14363963969,2017-12-07 01:00:04,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.49421342457459,11.7659937410449,5.83307238753121,3597.14356664759,2017-12-07 01:00:05,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.46715908534074,11.8501432855051,5.87213544338896,3598.14349359965,2017-12-07 01:00:06,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.36301791967748,12.031004368584,5.92691823319108,3599.14342046258,2017-12-07 01:00:07,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.19830364445762,12.0617032605077,5.87689386937829,3600.14334719691,2017-12-07 01:00:08,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.05087634054749,12.0262116567265,5.82010712648963,3601.1432737812,2017-12-07 01:00:09,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
8.87664043517049,12.0718840739995,5.73154736802223,3602.14320019711,2017-12-07 01:00:10,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
8.82569791640149,12.0513436137745,5.49491212283484,3603.14312642795,2017-12-07 01:00:11,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
8.69898380594498,12.0345294675134,5.4091454115844,3604.14305248222,2017-12-07 01:00:12,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
8.73824356043702,12.1586210901659,5.43287524984398,3605.14297834337,2017-12-07 01:00:13,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
8.81180560693772,12.2818599541048,5.38822486548861,3606.14290396309,2017-12-07 01:00:14,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
8.80863988369037,12.5640196098889,5.49112328369788,3607.14282930433,2017-12-07 01:00:15,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.08018359499133,12.2605126739888,5.54834743260764,3608.14275431223,2017-12-07 01:00:16,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.05729193441491,12.0219732554313,5.30134416970534,3609.14267897237,2017-12-07 01:00:17,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.07006165235807,11.7812832455515,5.17070092143157,3610.1426033237,2017-12-07 01:00:18,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.27583881129057,11.3310408890737,5.04003495737356,3611.14252739095,2017-12-07 01:00:19,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.35549584455587,10.92255169874,4.93698365319035,3612.1424512213,2017-12-07 01:00:20,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.29531735895839,10.8654322828364,4.81433888263412,3613.14237486173,2017-12-07 01:00:21,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.28257038597894,10.6390674527495,4.67267911471552,3614.14229835978,2017-12-07 01:00:22,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.39869291405381,10.2828973643365,4.61267429181685,3615.14222177954,2017-12-07 01:00:23,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.45763049761344,10.1091680502236,4.59323778800525,3616.14214517712,2017-12-07 01:00:24,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.5495185369017,9.74607548455781,4.62389260542115,3617.14206856838,2017-12-07 01:00:25,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.5825239998682,9.52345491286468,4.66907786475842,3618.14199195207,2017-12-07 01:00:26,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
9.84969178698448,9.29186974878038,4.86012086950339,3619.14191532422,2017-12-07 01:00:27,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
10.1057887258143,9.20253501746869,4.99926546753417,3620.14183863961,2017-12-07 01:00:28,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
10.4104449899572,9.26688761522042,5.16247272013101,3621.14176189389,2017-12-07 01:00:29,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
10.7120424407197,9.32152637783367,5.36458696086665,3622.14168508364,2017-12-07 01:00:30,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
10.8307049626702,9.04708722634467,5.52725916076401,3623.14160818756,2017-12-07 01:00:31,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
10.9779434538167,8.78911520603863,5.67072256563252,3624.14153118088,2017-12-07 01:00:32,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.12868414158,8.71264582989491,5.85436634294825,3625.14145405552,2017-12-07 01:00:33,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.2991304230252,8.56359017368313,6.01637697246694,3626.14137679256,2017-12-07 01:00:34,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.4299762959577,8.49557107695454,6.21052236753921,3627.14129937805,2017-12-07 01:00:35,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.6989412352349,8.49930949226217,6.39476223138412,3628.14122179174,2017-12-07 01:00:36,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.540857100831,8.64056643686674,6.26595370090228,3629.14114401286,2017-12-07 01:00:37,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.4965690614702,8.80336158448384,6.11551553466329,3630.14106607378,2017-12-07 01:00:38,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.5545029039949,8.93123614348532,6.16447514226821,3631.14098800866,2017-12-07 01:00:39,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.6017252876176,8.98662330494758,6.19315896714308,3632.14090981655,2017-12-07 01:00:40,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.6796622715845,8.97205060888835,6.3246262986305,3633.14083150075,2017-12-07 01:00:41,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.7466064481459,8.91117251577362,6.44301742827661,3634.14075304805,2017-12-07 01:00:42,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.630156714353,9.05351931706623,6.44480957797424,3635.14067444789,2017-12-07 01:00:43,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.7646254506435,8.93677787978918,6.29116255224695,3636.14059570778,2017-12-07 01:00:44,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.8117179184973,9.00410250960338,6.22208959028395,3637.14051685715,2017-12-07 01:00:45,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
11.754860297534,8.87384496568939,6.11207192728531,3638.1404379119,2017-12-07 01:00:46,1,0.533333333333333,0.8,0.833333333333333,0.716666666666667
