"x","y","z","top","DateTime","segment","H1.detections","H2.detections","H3.detections","H4.detections"
10.3324420511058,11.3567886023177,4.3310772678037,3591.14424200656,2017-12-07 00:59:59,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
10.1349192591397,11.3289165880351,4.31697630298313,3592.14417341856,2017-12-07 01:00:00,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.98108490963368,11.3113800474818,4.26831838169464,3593.14410490219,2017-12-07 01:00:01,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
10.0249160105786,11.2990973004797,4.26133524628798,3594.14403706928,2017-12-07 01:00:02,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.5269423861656,11.3538669370734,4.21712624852216,3595.14397030017,2017-12-07 01:00:03,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.91682692364857,11.5224476305573,4.15021688878697,3596.14390410994,2017-12-07 01:00:04,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.90743730265672,11.5846343614156,4.0883093433497,3597.14383751214,2017-12-07 01:00:05,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
10.1023223793289,11.7219784861452,4.02499549601032,3598.14376996675,2017-12-07 01:00:06,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
10.0677224210671,11.8859005392283,3.98672931358909,3599.14370075772,2017-12-07 01:00:07,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.94771391197166,11.9361443911818,3.97584538746985,3600.14362924264,2017-12-07 01:00:08,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.68119538668771,11.8732619950707,4.0292931144784,3601.14355516169,2017-12-07 01:00:09,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.41346742986166,11.9075251385468,4.08255311344826,3602.14347854428,2017-12-07 01:00:10,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.17546338341415,11.8739785386164,4.13271612017867,3603.14339932457,2017-12-07 01:00:11,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
8.80285287125755,11.8604322101913,4.23053464360931,3604.14331796847,2017-12-07 01:00:12,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
8.99075907892566,12.1027651009455,4.30419744357145,3605.14323449662,2017-12-07 01:00:13,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
8.80619356182884,12.1000805286553,4.28918818092365,3606.14314795485,2017-12-07 01:00:14,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
8.75205324858091,12.0763314433886,4.29628714902179,3607.14305800547,2017-12-07 01:00:15,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.08113186507974,11.866465461392,4.32623719320998,3608.14296421052,2017-12-07 01:00:16,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
8.98500403641975,11.7040417577109,4.22840891878414,3609.14286669439,2017-12-07 01:00:17,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.00768260423239,11.4759839644272,4.17024975810113,3610.14276646575,2017-12-07 01:00:18,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.24228873576575,11.1375610781213,4.14167145660168,3611.14266440876,2017-12-07 01:00:19,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.2950089709652,10.8318068132298,4.11575140783515,3612.14256171277,2017-12-07 01:00:20,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.25998975147697,10.7072942758211,4.07332032547558,3613.14245940406,2017-12-07 01:00:21,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.24519029889686,10.4917380145202,4.02301022176535,3614.14235848565,2017-12-07 01:00:22,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.34178127333589,10.1763268978061,4.01789583215197,3615.14226011671,2017-12-07 01:00:23,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.18746595743908,9.90848356396446,3.97426716201827,3616.14216529652,2017-12-07 01:00:24,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.49537342052471,9.67905617025907,3.87811880274942,3617.14207443943,2017-12-07 01:00:25,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.60337038787097,9.4863550787489,3.78134659375623,3618.14198715545,2017-12-07 01:00:26,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
9.93403056544621,9.30189871552553,3.71285591611622,3619.14190319562,2017-12-07 01:00:27,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
10.1788223486215,9.23844164662984,3.68503017491278,3620.14182178638,2017-12-07 01:00:28,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
10.5135218986824,9.21771594613613,3.66705904230318,3621.14174282871,2017-12-07 01:00:29,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
10.8467061961844,9.2892989032335,3.58998270666175,3622.14166617047,2017-12-07 01:00:30,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
11.0310700439778,9.13195466936053,3.38060572374867,3623.14159144686,2017-12-07 01:00:31,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
11.4608156330495,8.96296737641471,3.22039655460182,3624.14151827221,2017-12-07 01:00:32,1,0.520661157024793,0.760330578512397,0.87603305785124,0.900826446280992
